id_group,type,x,y,cell_diameter,id_cell,id_layer,angle,radius,area
342,epidermis,-0.2541648034504845,0.01726707583063411,0.018,4775,1,-2.7093770695942454,0.28138363847264,0.0002425516616962295
343,epidermis,-0.2575739708916609,0.025718564933436622,0.018,4789,1,-2.7398064053439968,0.278548212052695,0.00021308332616719588
344,epidermis,-0.2578006669958734,0.03508237546978392,0.018,4803,1,-2.7693466816953274,0.2747587886673118,0.00020229194658326525
345,epidermis,-0.25709501362541726,0.04420710581331104,0.018,4817,1,-2.7989764777796466,0.2707750273421192,0.00018928715158122487
346,epidermis,-0.25606556374465855,0.053218020258006225,0.018,4831,1,-2.8290233771019793,0.2667772938630408,0.00018327070906625363
347,epidermis,-0.2547932206800439,0.06217867625778046,0.018,4845,1,-2.8595869101014095,0.26281419715242327,0.00017963643110433861
348,epidermis,-0.2533029798880315,0.0710988644404995,0.018,4859,1,-2.8907474771061334,0.2589251083744353,0.00017828902565457887
349,epidermis,-0.2516256794887018,0.07998260114662606,0.018,4873,1,-2.9225208316032996,0.2551153590249582,0.0001786099032060073
350,epidermis,-0.24975283095828293,0.08882855471869809,0.018,4887,1,-2.9548932776324706,0.2513743944178367,0.00017899212861337708
351,epidermis,-0.24766761607547483,0.0976285626131856,0.018,4901,1,-2.9878744517541262,0.24770423387694301,0.000179079375447214
352,epidermis,-0.24537352984542213,0.10637545128312868,0.018,4915,1,-3.0215045537203036,0.24412532566525552,0.00017907439829359246
353,epidermis,-0.2428879390236651,0.115068603102017,0.018,4929,1,-3.0557926134831193,0.2406418009055991,0.0001788289380451755
354,epidermis,-0.24020286943765348,0.12370455852799357,0.018,4943,1,-3.0907074644589976,0.23723472607823792,0.00017832327879385444
355,epidermis,-0.23729642711987714,0.1322699006863584,0.018,4957,1,-3.126277632420841,0.2339198682096623,0.00017863271914928403
356,epidermis,-0.23418682790532816,0.14076195203700206,0.018,4971,1,3.120660807527708,0.23071113688949538,0.00017914275511869625
357,epidermis,-0.23088146212423177,0.14917919152740303,0.018,4985,1,3.083735395704116,0.22761226743619944,0.00017927153991492088
358,epidermis,-0.22737168660885354,0.15751663800543272,0.018,4999,1,3.0461813438761967,0.2245943563547247,0.00017928123892913325
359,epidermis,-0.22363069004782213,0.16575390070639018,0.018,5013,1,3.0079539727516913,0.2216889013150663,0.00017907538556504398
360,epidermis,-0.21969235301117193,0.173896132135392,0.018,5027,1,2.969053193295613,0.21890224532031485,0.0001785594740569709
361,epidermis,-0.21555288072628606,0.18193868530740717,0.018,5041,1,2.92949360624589,0.21623236095202372,0.00017869668391238045
362,epidermis,-0.21120120453121788,0.18987220032581215,0.018,5055,1,2.889322916129901,0.21365285000840303,0.00017931575839808214
363,epidermis,-0.20661765764832163,0.19767454440395646,0.018,5069,1,2.8485058471741116,0.2111982677532735,0.0001795512334211632
364,epidermis,-0.2018368782492615,0.20535503239103808,0.018,5083,1,2.8070578661087024,0.20887036236344217,0.00017963856752653464
365,epidermis,-0.19684968132321998,0.21290534717156442,0.018,5097,1,2.765014437448957,0.2066558634401867,0.0001794615409666614
366,epidermis,-0.1916410598653405,0.22030823441181224,0.018,5111,1,2.722406502282613,0.20454281588260587,0.00017892798711029374
367,epidermis,-0.1862083118736016,0.22754784999461827,0.018,5125,1,2.67922222231898,0.20255896146794813,0.0001791587980012705
368,epidermis,-0.1805769884581542,0.23463203800589225,0.018,5139,1,2.6354859007444067,0.20070517947389557,0.00017980269087856303
369,epidermis,-0.17473857016930872,0.24155025732208008,0.018,5153,1,2.5912492251085726,0.19895525630559383,0.00018001561091741288
370,epidermis,-0.16867508015906366,0.2482753739739749,0.018,5167,1,2.5465285406093154,0.19731478663386984,0.00018008922819274617
371,epidermis,-0.1624012679046292,0.25480309605354223,0.018,5181,1,2.501334333446144,0.19580179463721026,0.00017980513322235419
372,epidermis,-0.15593213059871588,0.26113620288792827,0.018,5195,1,2.4556979603661016,0.19441499233177958,0.00017933234544500104
373,epidermis,-0.1492597420988929,0.26726091954674425,0.018,5209,1,2.4096799590059876,0.19311171626307846,0.00017990567406430438
374,epidermis,-0.1423648112098423,0.2731369492357724,0.018,5223,1,2.3632840022134007,0.19191933200176411,0.00018047243999214137
375,epidermis,-0.13527981756400537,0.27877858675133005,0.018,5237,1,2.316535531085885,0.1908445641361442,0.00018061004928707284
376,epidermis,-0.12800948273364732,0.2841798531263617,0.018,5251,1,2.2694687534260365,0.18988180814781147,0.00018053894287638303
377,epidermis,-0.12054762275629083,0.28932234505792986,0.018,5265,1,2.222137988273079,0.1889775957422098,0.00017994492230415928
378,epidermis,-0.11288096610744017,0.2941564138710035,0.018,5279,1,2.174542016747927,0.18817903185035584,0.0001800515917294277
379,epidermis,-0.10505269597114981,0.2987172429227015,0.018,5293,1,2.1267112704048676,0.1874822822004414,0.00018078585144953475
380,epidermis,-0.09705954303620487,0.3029873234103117,0.018,5307,1,2.0786808742007596,0.18686611368305958,0.00018112074845158703
381,epidermis,-0.08889845931329292,0.3069369079039219,0.018,5321,1,2.0304806379220555,0.18630057931766486,0.00018119568195776304
382,epidermis,-0.08057738119882021,0.3105369236779946,0.018,5335,1,1.9821193177970187,0.18582279553604353,0.0001806485114516461
383,epidermis,-0.07212805533688617,0.31381709691449156,0.018,5349,1,1.9336217743235675,0.18542875940398568,0.00018033626838781077
384,epidermis,-0.06355130362590375,0.3167587600833531,0.018,5363,1,1.885016993243757,0.18508048429531998,0.0001812224458724972
